Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,mtb_strain,mentions_resistance,resistant_to,mutant,mutant_type,checkerboard,mentions_resistance_normalized,resistant_to_normalized,MIC_uM,MIC_uM_median,MIC_uM_mean,MIC_uM_std,mic_log
2535,,,1799212,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(Cl)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL441552,,CHEMBL441552,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620570,=,1,1,=,,MIC,ug.mL-1,,0.012,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.012,H37Rv,R,INH,False,False,False,resistant,['inh'],0.03882846326483354,0.029121347448625153,0.029121347448625153,0.013727934838808274,1.5357885340305681
2536,,,1799213,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CC[S+]([O-])CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL219511,,CHEMBL219511,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620578,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,H37Rv,R,INH,False,False,False,resistant,['inh'],15.93918359400743,15.93918359400743,15.93918359400743,0.0,-1.2024660730389065
2546,,,1799231,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CCC(Oc4ccccc4OC(F)(F)F)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL375779,,CHEMBL375779,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620586,=,1,1,=,,MIC,ug.mL-1,,0.39,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.39,H37Rv,R,INH,False,False,False,resistant,['inh'],0.730101068449901,0.5522559363915918,0.5522559363915918,0.25151099775889496,0.25785960704864336
2547,,,1799232,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL218650,DELAMANID,CHEMBL218650,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620585,=,1,1,=,,MIC,ug.mL-1,,0.006,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.006,H37Rv,R,INH,False,False,False,resistant,['inh'],0.011232324129998476,0.011232324129998476,0.012168351140831682,0.0032960912314612765,1.9495303726431628
2548,,,1799233,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL218973,,CHEMBL218973,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620584,=,1,1,=,,MIC,ug.mL-1,,0.012,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.012,H37Rv,R,INH,False,False,False,resistant,['inh'],0.023158078578833403,0.017368558934125054,0.017368558934125054,0.008187617201172014,1.760236213384797
2549,,,1799234,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccc(OC2CCN(c3ccc(OC[C@@]4(C)Cn5cc([N+](=O)[O-])nc5O4)cc3)CC2)cc1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL374222,,CHEMBL374222,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620583,=,1,1,=,,MIC,ug.mL-1,,0.39,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.39,H37Rv,R,INH,False,False,False,resistant,['inh'],0.8121601031865434,0.6143262318975136,0.6143262318975136,0.27977934387371917,0.21160093979177005
2550,,,1799235,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccc(OC2CCN(c3ccc(OC[C@@]4(C)Cn5cc([N+](=O)[O-])nc5O4)cc3)CC2)cc1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL219238,,CHEMBL219238,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620582,=,1,1,=,,MIC,ug.mL-1,,0.39,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.39,H37Rv,R,INH,False,False,False,resistant,['inh'],0.8401443006072511,0.8401443006072511,0.8401443006072511,0.0,0.07564611444378219
2551,,,1799236,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CCC(Oc4ccc(F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL375145,,CHEMBL375145,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620581,=,1,1,=,,MIC,ug.mL-1,,0.39,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.39,H37Rv,R,INH,False,False,False,resistant,['inh'],0.8330113457555858,0.6300983256356354,0.6300983256356354,0.2869623450357186,0.20059167443688145
2552,,,1799237,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CCC(Oc4ccc(Cl)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL219640,,CHEMBL219640,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620580,=,1,1,=,,MIC,ug.mL-1,,0.05,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.05,H37Rv,R,INH,False,False,False,resistant,['inh'],0.10327349133679345,0.07642238358922715,0.07642238358922715,0.03797320074134954,1.116779420933074
2553,,,1799238,[],CHEMBL909871,Antituberculosis activity against INH resistant Mycobacterium tuberculosis H37Rv,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@]1(COc2ccc(N3CCC(Oc4ccccc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL1138853,J Med Chem,2006.0,,CHEMBL219240,,CHEMBL219240,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,620579,=,1,1,=,,MIC,ug.mL-1,,0.39,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.39,H37Rv,R,INH,False,False,False,resistant,['inh'],0.8663002795326838,0.6552784165695942,0.6552784165695942,0.29842998055963804,0.18357413651371698
2573,,,1811113,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=N[C@@]3(C[C@@H](c5ccccc5)N[C@@H](c5ccccc5)C3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL374215,,CHEMBL374215,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623592,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.02122147614803265,0.02122147614803265,0.021221476148032648,0.0,1.6732244102250673
2580,,,1811120,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccc([C@@H]2C[C@]3(C[C@H](c4ccc(OC)cc4)N2)N=C2C(=C4NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]5(C)Oc6c(C)c(O)c(c2c6C5=O)C4=O)N3)cc1,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL222014,,CHEMBL222014,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623593,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.01995086823033144,0.01995086823033144,0.01995086823033144,0.0,1.7000381997548193
2593,,,1811133,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL444633,RIFABUTIN,CHEMBL444633,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623600,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.023628330832049432,0.023628330832049432,0.023628330832049432,0.0,1.6265669569979524
2595,,,1811135,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=N[C@]3(C[C@@H](c5ccccc5)N[C@@H](c5ccccc5)C3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL376098,,CHEMBL376098,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623598,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.02122147614803265,0.02122147614803265,0.021221476148032648,0.0,1.6732244102250673
2596,,,1811136,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,CCCCN1[C@@H](c2ccccc2)C[C@@]2(C[C@H]1c1ccccc1)N=C1C(=C3NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c1c5C4=O)C3=O)N2,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL221752,,CHEMBL221752,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623597,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.020029962639641175,0.020029962639641175,0.020029962639641175,0.0,1.698319860761981
2597,,,1811137,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,C=CCCN1[C@@H](c2ccccc2)C[C@@]2(C[C@H]1c1ccccc1)N=C1C(=C3NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c1c5C4=O)C3=O)N2,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL413191,,CHEMBL413191,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623596,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.020070478307546838,0.020070478307546838,0.020070478307546838,0.0,1.6974422775447506
2598,,,1811138,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,C=CCN1[C@@H](c2ccccc2)C[C@@]2(C[C@H]1c1ccccc1)N=C1C(=C3NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c1c5C4=O)C3=O)N2,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL375782,,CHEMBL375782,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623595,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.020356797478946066,0.020356797478946066,0.020356797478946066,0.0,1.691290543949182
2599,,,1811139,[],CHEMBL909028,Antimycobacterial activity against streptomycin resistant Mycobacterium tuberculosis ATCC 35820,F,,,BAO_0002146,BAO_0000218,organism-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=N[C@@]3(C[C@@H](c5ccc(F)cc5)N[C@@H](c5ccc(F)cc5)C3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1139752,Bioorg Med Chem Lett,2006.0,,CHEMBL376431,,CHEMBL376431,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,623594,=,1,1,=,,MIC,ug.mL-1,,0.02,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.02,ATCC 35820,R,streptomycin,False,False,False,resistant,['streptomycin'],0.02044106367499224,0.02044106367499224,0.02044106367499224,0.0,1.6894965089208644
2677,,,1847837,[],CHEMBL920069,Antimycobacterial activity against para-aminosalicylic acid-resistant Mycobacterium tuberculosis H37Rv ATCC 35821 by microplate alamar blue assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Oc1ccc(Cl)c2cccnc12,,,CHEMBL1142074,Antimicrob Agents Chemother,2007.0,,CHEMBL225164,CLOXYQUIN,CHEMBL225164,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,632060,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.125,H37Rv ATCC 35821,R,para-aminosalicylic acid,False,False,False,resistant,['para-aminosalicylic acid'],0.6982702224123674,0.6982702224123674,0.6982702224123674,0.0,0.1559764779614691
3193,,,1915105,[],CHEMBL894284,Antibacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv after 18 hrs by agar plate dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,C=CCN(C)CCCCCCCCOc1ccc(C(=O)c2ccc(Cl)cc2)c(O)c1,,,CHEMBL1148727,J Med Chem,2007.0,,CHEMBL388902,,CHEMBL388902,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,653853,=,1,1,=,,MIC,ug.mL-1,,1.5,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.5,H37Rv,R,isoniazid,False,False,False,resistant,['isoniazid'],3.4948166034033568,3.4948166034033568,3.4948166034033568,0.0,-0.5434243903192617
3313,,,1939197,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=S)C(c3ccccc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL395565,,CHEMBL395565,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648303,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],16.229145054771212,16.229145054771212,16.229145054771212,,-1.2102956419596305
3314,,,1939198,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3cccc([N+](=O)[O-])c3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL397989,,CHEMBL397989,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648324,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],15.09233312222602,15.09233312222602,15.09233312222602,,-1.1787563825048335
3315,,,1939199,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccccc3O)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL397988,,CHEMBL397988,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648323,=,1,1,=,,MIC,ug.mL-1,,0.58,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.58,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],1.5059952163776502,1.5059952163776502,1.5059952163776502,,-0.1778235923798946
3316,,,1939200,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(Cc3ccccc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL388442,,CHEMBL388442,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648322,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],16.31222929504903,16.31222929504903,16.31222929504903,,-1.2125133175318925
3317,,,1939201,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccc(N)cc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL243146,,CHEMBL243146,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648321,=,1,1,=,,MIC,ug.mL-1,,5.42,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,5.42,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],14.10931549767063,14.10931549767063,14.10931549767063,,-1.1495059448106608
3318,,,1939202,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccccc3Cl)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL242922,,CHEMBL242922,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648320,=,1,1,=,,MIC,ug.mL-1,,1.26,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.26,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],3.125825658659486,3.125825658659486,3.125825658659486,,-0.4949647518042142
3319,,,1939203,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccc(Cl)cc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL387789,,CHEMBL387789,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648319,=,1,1,=,,MIC,ug.mL-1,,0.13,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.13,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],0.32250582192518507,0.32250582192518507,0.32250582192518507,,0.49146244100651193
3320,,,1939204,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccc(C)cc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL242709,,CHEMBL242709,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648318,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],16.31222929504903,16.31222929504903,16.31222929504903,,-1.2125133175318925
3321,,,1939205,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccc(F)cc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL387788,,CHEMBL387788,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648317,=,1,1,=,,MIC,ug.mL-1,,3.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,3.25,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],8.395263493786722,8.395263493786722,8.395263493786722,,-0.9240343314570049
3322,,,1939206,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccc([N+](=O)[O-])cc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL429645,,CHEMBL429645,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648316,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],15.09233312222602,15.09233312222602,15.09233312222602,,-1.1787563825048335
3323,,,1939207,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccc(O)cc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL415255,,CHEMBL415255,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648315,=,1,1,=,,MIC,ug.mL-1,,1.23,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.23,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],3.193748476111224,3.193748476111224,3.193748476111224,,-0.5043007102563553
3324,,,1939208,[],CHEMBL891001,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis by broth dilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(N)=O)C(c3ccccc3)C2)ccc1OCC(=O)O,,,CHEMBL1146385,Bioorg Med Chem,2007.0,,CHEMBL242494,,CHEMBL242494,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,648314,=,1,1,=,,MIC,ug.mL-1,,6.12,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.12,Mycobacterium tuberculosis,R,isoniazid,False,False,False,resistant,['isoniazid'],16.57941385720356,16.57941385720356,16.57941385720356,,-1.2195691725905011
