Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,mtb_strain,mentions_resistance,resistant_to,mutant,mutant_type,checkerboard,mentions_resistance_normalized,resistant_to_normalized,MIC_uM,MIC_uM_median,MIC_uM_mean,MIC_uM_std,mic_log
4434,,,2151710,[],CHEMBL936296,Antimicrobial activity against multidrug resistant Mycobacterium tuberculosis,F,,,BAO_0002146,BAO_0000218,organism-based format,C/C=C1/CN2CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@@H]8N(CC[C@@]89c8ccccc8N(/C=C(/[C@H]1C[C@H]23)[C@H]54)[C@@H]69)C/C7=C/C,,,CHEMBL1144690,J Nat Prod,2008.0,,CHEMBL403151,BISNORDIHYDROTOXIFERINE,CHEMBL403151,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,706605,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,6.25,multidrug resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",11.315795294510249,11.315795294510249,11.315795294510249,,-1.0536850823631838
4856,,,2287224,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)c4ccco4)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463818,,CHEMBL463818,,0,http://www.openphacts.org/units/Nanomolar,731655,=,1,1,=,,MIC,nM,,340.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.34,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.34,0.34,0.34,,0.46852108295774486
4859,,,2287227,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463479,,CHEMBL463479,,0,http://www.openphacts.org/units/Nanomolar,731588,=,1,1,=,,MIC,nM,,160.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.16,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.16,0.16,0.16,,0.7958800173440752
4860,,,2287228,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463680,,CHEMBL463680,,0,http://www.openphacts.org/units/Nanomolar,731589,=,1,1,=,,MIC,nM,,710.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.71,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.71,0.71,0.71,,0.14874165128092473
4861,,,2287229,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc([N+](=O)[O-])c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)cc21,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL516548,,CHEMBL516548,,0,http://www.openphacts.org/units/Nanomolar,731658,=,1,1,=,,MIC,nM,,1530.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,1.53,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",1.53,1.53,1.53,,-0.1846914308175988
4862,,,2287230,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1CCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C2CC2)CC1c1ccccc1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL517950,,CHEMBL517950,,0,http://www.openphacts.org/units/Nanomolar,731659,=,1,1,=,,MIC,nM,,200.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.2,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.2,0.2,0.2,,0.6989700043360187
4865,,,2287233,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL465535,,CHEMBL465535,,0,http://www.openphacts.org/units/Nanomolar,731591,=,1,1,=,,MIC,nM,,6010.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,6.01,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",6.01,6.01,6.01,,-0.7788744720027395
4866,,,2287234,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL458530,,CHEMBL458530,,0,http://www.openphacts.org/units/Nanomolar,731592,=,1,1,=,,MIC,nM,,680.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.68,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.68,0.68,0.68,,0.16749108729376366
4868,,,2287236,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1onc(-c2c(F)cccc2F)c1C(=O)N1CCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C2CC2)CC1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL447020,,CHEMBL447020,,0,http://www.openphacts.org/units/Nanomolar,731594,=,1,1,=,,MIC,nM,,2690.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,2.69,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",2.69,2.69,2.69,,-0.42975228000240795
4870,,,2287238,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1onc(-c2c(F)cccc2F)c1C(=O)N1CCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C(C)(C)C)CC1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL447357,,CHEMBL447357,,0,http://www.openphacts.org/units/Nanomolar,731596,=,1,1,=,,MIC,nM,,650.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.65,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.65,0.65,0.65,,0.18708664335714442
4874,,,2287242,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1CN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C2CC2)CC(C)O1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463631,,CHEMBL463631,,0,http://www.openphacts.org/units/Nanomolar,731664,=,1,1,=,,MIC,nM,,4030.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,4.03,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",4.03,4.03,4.03,,-0.6053050461411095
4875,,,2287243,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1CN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC(C)O1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463826,,CHEMBL463826,,0,http://www.openphacts.org/units/Nanomolar,731665,=,1,1,=,,MIC,nM,,1770.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,1.77,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",1.77,1.77,1.77,,-0.24797326636180664
4877,,,2287245,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCC(N4CCCCC4)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL464091,,CHEMBL464091,,0,http://www.openphacts.org/units/Nanomolar,731600,=,1,1,=,,MIC,nM,,430.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.43,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.43,0.43,0.43,,0.36653154442041347
4880,,,2287248,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(c4ccc(Cl)cc4)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463828,,CHEMBL463828,,0,http://www.openphacts.org/units/Nanomolar,731667,=,1,1,=,,MIC,nM,,390.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.39,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.39,0.39,0.39,,0.4089353929735008
4883,,,2287251,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCC(n4c(=O)[nH]c5cc(Cl)ccc54)CC3)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL517568,,CHEMBL517568,,0,http://www.openphacts.org/units/Nanomolar,731603,=,1,1,=,,MIC,nM,,2970.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,2.97,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",2.97,2.97,2.97,,-0.4727564493172124
4886,,,2287254,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CCN(CC)C(=O)C1CCCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C2CC2)C1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL518706,,CHEMBL518706,,0,http://www.openphacts.org/units/Nanomolar,731606,=,1,1,=,,MIC,nM,,3420.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,3.42,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",3.42,3.42,3.42,,-0.534026106056135
4889,,,2287257,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCC4(CC3)OCCO4)c([N+](=O)[O-])cc2c1=O,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL465232,,CHEMBL465232,,0,http://www.openphacts.org/units/Nanomolar,731672,=,1,1,=,,MIC,nM,,1880.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,1.88,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",1.88,1.88,1.88,,-0.2741578492636798
4892,,,2287260,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(C)(C)NC(=O)C1c2ccccc2CCN1c1cc2c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn2C1CC1,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL517611,,CHEMBL517611,,0,http://www.openphacts.org/units/Nanomolar,731609,=,1,1,=,,MIC,nM,,1550.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,1.55,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",1.55,1.55,1.55,,-0.1903316981702915
4895,,,2287263,[],CHEMBL1010780,Antibacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn2c(n1)CN(c1cc3c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn3C1CC1)CC2,,,CHEMBL1152865,Eur J Med Chem,2009.0,,CHEMBL463236,,CHEMBL463236,,0,http://www.openphacts.org/units/Nanomolar,731674,=,1,1,=,,MIC,nM,,430.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.43,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.43,0.43,0.43,,0.36653154442041347
4936,,,2289652,[],CHEMBL942646,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis 7357/98 after 14 days by micromethod,F,,,BAO_0002146,BAO_0000218,organism-based format,O=[N+]([O-])c1cc(CSc2nc3ccccc3o2)cc([N+](=O)[O-])c1,,,CHEMBL1137696,Eur J Med Chem,2009.0,,CHEMBL419207,,CHEMBL419207,,0,http://www.openphacts.org/units/Nanomolar,783119,=,1,1,=,,MIC,nM,,4000.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,umol/L,UO_0000065,,4.0,7357/98,mdr,False,False,False,False,MDR,"('false',)",4.0,3.0,3.0,1.0690449676496976,-0.47712125471966244
4944,,,2289660,[],CHEMBL942646,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis 7357/98 after 14 days by micromethod,F,,,BAO_0002146,BAO_0000218,organism-based format,NC(=S)c1ccc(CSc2nc3ccccc3o2)cc1,,,CHEMBL1137696,Eur J Med Chem,2009.0,,CHEMBL109789,,CHEMBL109789,,0,http://www.openphacts.org/units/Nanomolar,783294,=,1,1,=,,MIC,nM,,32000.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,umol/L,UO_0000065,,32.0,7357/98,mdr,False,False,False,False,MDR,"('false',)",32.0,24.0,22.0,11.109841197270617,-1.380211241711606
5333,,,2378446,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2ccc(F)cc2)C(=O)[C@]2(C1)[C@@H](c1ccc(F)cc1)[C@@H]1CCCN1[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL513830,,CHEMBL513830,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747489,=,1,1,=,,MIC,ug.mL-1,,2.97,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,2.97,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",5.6547432683664,5.6547432683664,5.6547432683664,,-0.7524128922565562
5334,,,2378447,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2ccco2)C(=O)[C@]2(C1)[C@@H](c1ccco1)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL516474,,CHEMBL516474,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,748039,=,1,1,=,,MIC,ug.mL-1,,3.52,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,3.52,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",7.94251592761254,7.94251592761254,7.94251592761254,,-0.8999580944173217
5335,,,2378448,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2cccs2)C(=O)[C@]2(C1)[C@@H](c1cccs1)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL460149,,CHEMBL460149,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,748037,=,1,1,=,,MIC,ug.mL-1,,3.28,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,3.28,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",6.903245680130104,6.903245680130104,6.903245680130104,,-0.8390533298023521
5336,,,2378449,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)[C@]2(C1)[C@@H](c1ccc(Cl)cc1Cl)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL467838,,CHEMBL467838,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,748036,=,1,1,=,,MIC,ug.mL-1,,2.59,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,2.59,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",4.323367253545145,4.323367253545145,4.323367253545145,,-0.6358221287591035
5337,,,2378450,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2cccc(F)c2)C(=O)[C@]2(C1)[C@@H](c1cccc(F)c1)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL462479,,CHEMBL462479,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747946,=,1,1,=,,MIC,ug.mL-1,,1.56,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.56,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",3.1249553445383644,3.1249553445383644,3.1249553445383644,,-0.49484381567716873
5338,,,2378451,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccccc1/C=C1\CN(C)C[C@@]2(C1=O)[C@@H](c1ccccc1OC)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL513817,,CHEMBL513817,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747945,=,1,1,=,,MIC,ug.mL-1,,1.49,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.49,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",2.8476029420670788,2.8476029420670788,2.8476029420670788,,-0.4544794329666205
5339,,,2378452,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccccc1/C=C1\CN(C)C[C@@]2(C1=O)[C@@H](c1ccccc1C)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL517876,,CHEMBL517876,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747944,=,1,1,=,,MIC,ug.mL-1,,0.39,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.39,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.7938813693440945,0.7938813693440945,0.7938813693440945,,0.10024438987573549
5340,,,2378453,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C1)[C@@H](c1ccccc1Cl)CN(C)[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL461844,,CHEMBL461844,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747859,=,1,1,=,,MIC,ug.mL-1,,0.08,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.08,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.15061714458185854,0.15061714458185854,0.15061714458185854,,0.8221255900642278
5341,,,2378454,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccc(/C=C2\CN(C)C[C@@]3(C2=O)[C@@H](c2ccc(OC)cc2)CN(C)[C@@]32C(=O)Nc3ccccc32)cc1,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL512831,,CHEMBL512831,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747857,=,1,1,=,,MIC,ug.mL-1,,0.36,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.36,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",0.6880114490900325,0.6880114490900325,0.6880114490900325,,0.1624043346783662
5342,,,2378455,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)[C@]2(C1)[C@@H](c1ccc(Cl)cc1Cl)[C@H](c1ccccc1)N[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL502972,,CHEMBL502972,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747679,=,1,1,=,,MIC,ug.mL-1,,2.35,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,2.35,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",3.554758279516291,3.554758279516291,3.554758279516291,,-0.5508100744212396
5343,,,2378456,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccccc1/C=C1\CN(C)C[C@@]2(C1=O)[C@@H](c1ccccc1OC)[C@H](c1ccccc1)N[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL507358,,CHEMBL507358,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747677,=,1,1,=,,MIC,ug.mL-1,,2.67,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,2.67,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",4.562053487754768,4.562053487754768,4.562053487754768,,-0.6591603728521966
5344,,,2378457,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccccc1/C=C1\CN(C)C[C@@]2(C1=O)[C@@H](c1ccccc1C)[C@H](c1ccccc1)N[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL510629,,CHEMBL510629,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747676,=,1,1,=,,MIC,ug.mL-1,,2.82,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,2.82,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",5.096941962181173,5.096941962181173,5.096941962181173,,-0.7073096883958568
5345,,,2378458,[],CHEMBL1003170,Antimycobacterial activity against multidrug-resistant Mycobacterium tuberculosis by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C1)[C@@H](c1ccccc1Cl)[C@H](c1ccccc1)N[C@@]21C(=O)Nc2ccccc21,,,CHEMBL1140053,J Med Chem,2008.0,,CHEMBL507736,,CHEMBL507736,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,747675,=,1,1,=,,MIC,ug.mL-1,,5.27,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,5.27,multidrug-resistant Mycobacterium tuberculosis,mdr,False,False,False,False,MDR,"('false',)",8.884562820063131,8.884562820063131,8.884562820063131,,-0.9486360624727312
